,Name,MatchScore
0,S01_943.pgm,0.192
0,S01_944.pgm,0.205
0,S01_945.pgm,0.298
0,S01_946.pgm,0.248
0,S01_947.pgm,0.371
0,S01_948.pgm,0.474
0,S01_949.pgm,0.388
0,S01_950.pgm,0.651
0,S01_951.pgm,0.82
0,S01_952.pgm,0.365
0,S01_953.pgm,0.3
0,S01_954.pgm,100
0,S01_955.pgm,0.345
0,S01_956.pgm,100
0,S01_957.pgm,0.423
0,S01_958.pgm,100
0,S01_959.pgm,0.16
0,S01_960.pgm,0.264
0,S01_961.pgm,0.106
0,S01_962.pgm,0.248
0,S01_963.pgm,0.162
0,S01_964.pgm,0.309
0,S01_965.pgm,0.278
0,S01_966.pgm,0.308
0,S01_967.pgm,0.098
0,S01_968.pgm,0.193
0,S01_969.pgm,0.164
0,S01_970.pgm,0.135
0,S01_971.pgm,0.128
0,S01_972.pgm,0.138
0,S01_973.pgm,0.119
0,S01_974.pgm,0.117
0,S01_975.pgm,0.276
0,S01_976.pgm,0.165
0,S01_977.pgm,0.138
0,S01_978.pgm,0.25
0,S01_979.pgm,0.386
0,S01_980.pgm,0.193
0,S01_981.pgm,0.236
0,S01_982.pgm,0.243
0,S01_983.pgm,0.24
0,S01_984.pgm,0.307
0,S01_985.pgm,0.248
0,S01_986.pgm,0.264
0,S01_987.pgm,0.229
0,S01_988.pgm,0.317
0,S01_989.pgm,0.399
0,S01_990.pgm,0.378
0,S01_991.pgm,0.279
0,S01_992.pgm,0.308
0,S01_993.pgm,0.218
0,S01_994.pgm,0.29
0,S01_995.pgm,0.203
0,S01_996.pgm,0.175
0,S01_997.pgm,0.133
0,S01_998.pgm,0.203
0,S01_999.pgm,0.222
0,S01_1000.pgm,0.199
0,S01_1001.pgm,0.242
0,S01_1002.pgm,0.236
0,S01_1003.pgm,0.222
0,S01_1004.pgm,0.2
0,S01_1005.pgm,0.148
0,S01_1006.pgm,0.13
0,S01_1007.pgm,0.179
0,S01_1008.pgm,0.165
0,S01_1009.pgm,0.212
0,S01_1010.pgm,0.181
0,S01_1011.pgm,0.185
0,S01_1012.pgm,0.229
0,S01_1013.pgm,0.274
0,S01_1014.pgm,0.286
0,S01_1015.pgm,0.548
0,S01_1016.pgm,0.655
0,S01_1017.pgm,0.662
0,S01_1018.pgm,1.557
0,S01_1019.pgm,0.833
0,S01_1020.pgm,1.13
0,S01_1021.pgm,1.328
0,S01_1022.pgm,0.467
0,S01_1023.pgm,2.227
0,S01_1024.pgm,1.257
0,S01_1025.pgm,1.458
0,S01_1026.pgm,0.245
0,S01_1027.pgm,100
0,S01_1028.pgm,100
0,S01_1029.pgm,0.225
0,S01_1030.pgm,100
0,S01_1031.pgm,100
0,S01_1032.pgm,1.447
0,S01_1033.pgm,100
0,S01_1034.pgm,100
0,S01_1035.pgm,100
0,S01_1036.pgm,100
0,S01_1037.pgm,100
0,S01_1038.pgm,100
0,S01_1039.pgm,100
0,S01_1040.pgm,1.341
0,S01_1041.pgm,100
0,S01_1042.pgm,100
0,S01_1043.pgm,100
0,S01_1044.pgm,1.695
0,S01_1045.pgm,0.199
0,S01_1046.pgm,0.289
0,S01_1047.pgm,1.471
0,S01_1048.pgm,1.785
0,S01_1049.pgm,1.731
0,S01_1050.pgm,1.894
0,S01_1051.pgm,1.834
0,S01_1052.pgm,1.667
0,S01_1053.pgm,0.584
0,S01_1054.pgm,0.414
0,S01_1055.pgm,1.508
0,S01_1056.pgm,100
0,S01_1057.pgm,100
0,S01_1058.pgm,100
0,S01_1059.pgm,0.21
0,S01_1060.pgm,0.335
0,S01_1061.pgm,0.472
0,S01_1062.pgm,0.117
0,S01_1063.pgm,100
0,S01_1064.pgm,0.201
0,S01_1065.pgm,0.143
0,S01_1066.pgm,0.14
0,S01_1067.pgm,0.116
0,S01_1068.pgm,0.131
0,S01_1069.pgm,0.177
0,S01_1070.pgm,0.177
0,S01_1071.pgm,0.158
0,S01_1072.pgm,0.178
0,S01_1073.pgm,0.141
0,S01_1074.pgm,0.202
0,S01_1075.pgm,0.23
0,S01_1076.pgm,0.139
0,S01_1077.pgm,0.216
0,S01_1078.pgm,0.192
0,S01_1079.pgm,0.247
0,S01_1080.pgm,0.286
0,S01_1081.pgm,0.421
0,S01_1082.pgm,0.354
0,S01_1083.pgm,0.337
0,S01_1084.pgm,0.341
0,S01_1085.pgm,0.314
0,S01_1086.pgm,0.406
0,S01_1087.pgm,0.491
0,S01_1088.pgm,0.389
0,S01_1089.pgm,0.387
0,S01_1090.pgm,100
0,S01_1091.pgm,0.392
0,S01_1092.pgm,0.36
0,S01_1093.pgm,0.565
0,S01_1094.pgm,0.474
0,S01_1095.pgm,0.443
0,S01_1096.pgm,0.349
0,S01_1097.pgm,0.412
0,S01_1098.pgm,0.43
0,S01_1099.pgm,0.398
0,S01_1100.pgm,0.202
0,S01_1101.pgm,0.256
0,S01_1102.pgm,0.189
0,S01_1103.pgm,0.208
0,S01_1104.pgm,0.244
0,S01_1105.pgm,0.186
0,S01_1106.pgm,0.214
0,S01_1107.pgm,0.181
0,S01_1108.pgm,0.248
0,S01_1109.pgm,0.218
0,S01_1110.pgm,0.314
0,S01_1111.pgm,0.269
0,S01_1112.pgm,0.284
0,S01_1113.pgm,0.28
0,S01_1114.pgm,0.274
0,S01_1115.pgm,0.195
0,S01_1116.pgm,0.269
0,S01_1117.pgm,0.187
0,S01_1118.pgm,0.27
0,S01_1119.pgm,0.249
0,S01_1120.pgm,0.245
0,S01_1121.pgm,0.336
0,S01_1122.pgm,0.403
0,S01_1123.pgm,0.675
0,S01_1124.pgm,0.926
0,S01_1125.pgm,0.386
0,S01_1126.pgm,0.297
0,S01_1127.pgm,0.273
0,S01_1128.pgm,0.395
0,S01_1129.pgm,0.443
0,S01_1130.pgm,0.858
0,S01_1131.pgm,1.074
0,S01_1132.pgm,0.82
0,S01_1133.pgm,0.53
0,S01_1134.pgm,0.488
0,S01_1135.pgm,0.309
0,S01_1136.pgm,0.487
0,S01_1137.pgm,0.321
0,S01_1138.pgm,0.234
0,S01_1139.pgm,0.191
0,S01_1140.pgm,0.191
0,S01_1141.pgm,0.216
0,S01_1142.pgm,0.298
0,S01_1143.pgm,0.195
0,S01_1144.pgm,0.14
0,S01_1145.pgm,0.113
0,S01_1146.pgm,0.138
0,S01_1147.pgm,0.13
0,S01_1148.pgm,0.151
0,S01_1149.pgm,0.157
0,S01_1150.pgm,0.165
0,S01_1151.pgm,0.086
0,S01_1152.pgm,0.094
0,S01_1153.pgm,0.201
0,S01_1154.pgm,0.204
0,S01_1155.pgm,0.124
0,S01_1156.pgm,0.142
0,S01_1157.pgm,0.151
0,S01_1158.pgm,0.215
0,S01_1159.pgm,0.203
0,S01_1160.pgm,0.159
0,S01_1161.pgm,0.188
0,S01_1162.pgm,0.22
0,S01_1163.pgm,0.15
0,S01_1164.pgm,0.232
0,S01_1165.pgm,0.207
0,S01_1166.pgm,0.126
0,S01_1167.pgm,0.193
0,S01_1168.pgm,0.175
0,S01_1169.pgm,0.294
0,S01_1170.pgm,0.233
0,S01_1171.pgm,0.141
0,S01_1172.pgm,0.207
0,S01_1173.pgm,0.175
0,S01_1174.pgm,0.167
0,S01_1175.pgm,0.163
0,S01_1176.pgm,0.131
0,S01_1177.pgm,0.166
0,S01_1178.pgm,0.155
0,S01_1179.pgm,0.185
0,S01_1180.pgm,0.193
0,S01_1181.pgm,0.214
0,S01_1182.pgm,0.216
0,S01_1183.pgm,0.262
0,S01_1184.pgm,0.25
0,S01_1185.pgm,0.272
0,S01_1186.pgm,0.293
0,S01_1187.pgm,0.226
0,S01_1188.pgm,0.256
0,S01_1189.pgm,0.369
0,S01_1190.pgm,0.468
0,S01_1191.pgm,0.33
0,S01_1192.pgm,100
0,S01_1193.pgm,0.334
0,S01_1194.pgm,0.42
0,S01_1195.pgm,0.351
0,S01_1196.pgm,100
0,S01_1197.pgm,100
0,S01_1198.pgm,100
0,S01_1199.pgm,100
0,S01_1200.pgm,100
0,S01_1201.pgm,100
0,S01_1202.pgm,100
0,S01_1203.pgm,100
0,S01_1204.pgm,100
0,S01_1205.pgm,100
0,S01_1206.pgm,100
0,S01_1207.pgm,100
0,S01_1208.pgm,100
0,S01_1209.pgm,100
0,S01_1210.pgm,100
0,S01_1211.pgm,100
0,S01_1212.pgm,100
0,S01_1213.pgm,100
0,S01_1214.pgm,100
0,S01_1215.pgm,100
0,S01_1216.pgm,100
0,S01_1217.pgm,100
0,S01_1218.pgm,100
0,S01_1219.pgm,100
0,S01_1220.pgm,100
0,S01_1221.pgm,100
0,S01_1222.pgm,100
0,S01_1223.pgm,2.026
0,S01_1224.pgm,2.043
0,S01_1225.pgm,100
0,S01_1226.pgm,100
0,S01_1227.pgm,100
0,S01_1228.pgm,100
0,S01_1229.pgm,0.638
0,S01_1230.pgm,0.329
0,S01_1231.pgm,0.17
0,S01_1232.pgm,0.181
0,S01_1233.pgm,0.161
0,S01_1234.pgm,0.082
0,S01_1235.pgm,0.184
0,S01_1236.pgm,0.14
0,S01_1237.pgm,0.059
0,S01_1238.pgm,0.154
0,S01_1239.pgm,0.187
0,S01_1240.pgm,0.353
0,S01_1241.pgm,0.168
0,S01_1242.pgm,0.275
0,S01_1243.pgm,0.346
0,S01_1244.pgm,0.168
0,S01_1245.pgm,0.245
0,S01_1246.pgm,0.219
0,S01_1247.pgm,0.248
0,S01_1248.pgm,0.239
0,S01_1249.pgm,0.183
0,S01_1250.pgm,0.132
0,S01_1251.pgm,0.207
0,S01_1252.pgm,0.205
0,S01_1253.pgm,0.204
0,S01_1254.pgm,0.197
0,S01_1255.pgm,0.17
0,S01_1256.pgm,0.226
0,S01_1257.pgm,0.182
0,S01_1258.pgm,0.219
0,S01_1259.pgm,0.122
0,S01_1260.pgm,0.153
0,S01_1261.pgm,0.204
0,S01_1262.pgm,0.188
0,S01_1263.pgm,0.196
0,S01_1264.pgm,0.221
0,S01_1265.pgm,0.229
0,S01_1266.pgm,0.241
0,S01_1267.pgm,0.23
0,S01_1268.pgm,0.213
0,S01_1269.pgm,0.19
0,S01_1270.pgm,0.213
0,S01_1271.pgm,0.206
0,S01_1272.pgm,0.218
0,S01_1273.pgm,0.214
0,S01_1274.pgm,0.293
0,S01_1275.pgm,0.417
0,S01_1276.pgm,0.435
0,S01_1277.pgm,0.35
0,S01_1278.pgm,0.265
0,S01_1279.pgm,0.284
0,S01_1280.pgm,0.334
0,S01_1281.pgm,0.341
0,S01_1282.pgm,0.333
0,S01_1283.pgm,0.369
0,S01_1284.pgm,0.442
0,S01_1285.pgm,0.443
0,S01_1286.pgm,0.425
0,S01_1287.pgm,0.507
0,S01_1288.pgm,0.408
0,S01_1289.pgm,0.484
0,S01_1290.pgm,0.485
0,S01_1291.pgm,100
0,S01_1292.pgm,0.65
0,S01_1293.pgm,0.701
0,S01_1294.pgm,100
0,S01_1295.pgm,100
0,S01_1296.pgm,100
0,S01_1297.pgm,100
0,S01_1298.pgm,100
0,S01_1299.pgm,100
0,S01_1300.pgm,100
0,S01_1301.pgm,100
0,S01_1302.pgm,100
0,S01_1303.pgm,0.358
0,S01_1304.pgm,0.349
0,S01_1305.pgm,0.567
0,S01_1306.pgm,0.372
0,S01_1307.pgm,1.11
0,S01_1308.pgm,0.251
0,S01_1309.pgm,0.258
0,S01_1310.pgm,0.302
0,S01_1311.pgm,0.312
0,S01_1312.pgm,0.229
0,S01_1313.pgm,0.291
0,S01_1314.pgm,0.224
0,S01_1315.pgm,0.157
0,S01_1316.pgm,0.195
0,S01_1317.pgm,0.205
0,S01_1318.pgm,0.138
0,S01_1319.pgm,0.22
0,S01_1320.pgm,0.216
0,S01_1321.pgm,0.124
0,S01_1322.pgm,0.169
0,S01_1323.pgm,0.373
0,S01_1324.pgm,0.421
0,S01_1325.pgm,0.423
0,S01_1326.pgm,0.33
0,S01_1327.pgm,0.368
0,S01_1328.pgm,0.4
0,S01_1329.pgm,0.35
0,S01_1330.pgm,0.2
0,S01_1331.pgm,0.393
0,S01_1332.pgm,0.443
0,S01_1333.pgm,0.359
0,S01_1334.pgm,0.306
0,S01_1335.pgm,0.359
0,S01_1336.pgm,0.263
0,S01_1337.pgm,0.326
0,S01_1338.pgm,0.285
0,S01_1339.pgm,0.472
0,S01_1340.pgm,0.347
0,S01_1341.pgm,0.448
0,S01_1342.pgm,100
0,S01_1343.pgm,0.443
0,S01_1344.pgm,0.349
0,S01_1345.pgm,100
0,S01_1346.pgm,100
0,S01_1347.pgm,100
0,S01_1348.pgm,100
0,S01_1349.pgm,100
0,S01_1350.pgm,100
0,S01_1351.pgm,100
0,S01_1352.pgm,100
0,S01_1353.pgm,100
0,S01_1354.pgm,100
0,S01_1355.pgm,100
0,S01_1356.pgm,0.402
0,S01_1357.pgm,0.662
0,S01_1358.pgm,0.65
0,S01_1359.pgm,0.541
0,S01_1360.pgm,1.027
0,S01_1361.pgm,0.541
0,S01_1362.pgm,0.54
0,S01_1363.pgm,0.455
0,S01_1364.pgm,0.368
0,S01_1365.pgm,0.299
0,S01_1366.pgm,0.288
0,S01_1367.pgm,0.383
0,S01_1368.pgm,0.378
0,S01_1369.pgm,0.321
0,S01_1370.pgm,0.335
0,S01_1371.pgm,0.281
0,S01_1372.pgm,0.202
0,S01_1373.pgm,0.212
0,S01_1374.pgm,0.31
0,S01_1375.pgm,0.468
0,S01_1376.pgm,0.401
0,S01_1377.pgm,0.177
0,S01_1378.pgm,0.186
0,S01_1379.pgm,0.19
0,S01_1380.pgm,0.141
0,S01_1381.pgm,0.129
0,S01_1382.pgm,0.168
0,S01_1383.pgm,0.214
0,S01_1384.pgm,0.303
0,S01_1385.pgm,0.516
0,S01_1386.pgm,0.453
0,S01_1387.pgm,0.201
0,S01_1388.pgm,0.365
0,S01_1389.pgm,0.258
0,S01_1390.pgm,0.323
0,S01_1391.pgm,0.433
0,S01_1392.pgm,0.441
0,S01_1393.pgm,0.358
0,S01_1394.pgm,0.408
0,S01_1395.pgm,0.372
0,S01_1396.pgm,0.359
0,S01_1397.pgm,0.596
0,S01_1398.pgm,0.381
0,S01_1399.pgm,0.453
0,S01_1400.pgm,0.494
0,S01_1401.pgm,0.367
0,S01_1402.pgm,0.466
0,S01_1403.pgm,0.65
0,S01_1404.pgm,0.632
0,S01_1405.pgm,0.567
0,S01_1406.pgm,0.486
0,S01_1407.pgm,0.716
0,S01_1408.pgm,0.5
0,S01_1409.pgm,0.626
0,S01_1410.pgm,0.458
0,S01_1411.pgm,0.628
0,S01_1412.pgm,0.655
0,S01_1413.pgm,0.736
0,S01_1414.pgm,0.664
0,S01_1415.pgm,0.752
0,S01_1416.pgm,0.53
0,S01_1417.pgm,100
0,S01_1418.pgm,100
0,S01_1419.pgm,100
0,S01_1420.pgm,100
0,S01_1421.pgm,100
0,S01_1422.pgm,100
0,S01_1423.pgm,0.756
0,S01_1424.pgm,0.557
0,S01_1425.pgm,100
0,S01_1426.pgm,0.501
0,S01_1427.pgm,0.463
0,S01_1428.pgm,0.499
0,S01_1429.pgm,0.364
0,S01_1430.pgm,0.798
0,S01_1431.pgm,0.292
0,S01_1432.pgm,0.475
0,S01_1433.pgm,0.467
0,S01_1434.pgm,0.384
0,S01_1435.pgm,0.784
0,S01_1436.pgm,0.322
0,S01_1437.pgm,0.308
0,S01_1438.pgm,0.284
0,S01_1439.pgm,0.203
0,S01_1440.pgm,0.284
0,S01_1441.pgm,0.238
0,S01_1442.pgm,0.209
0,S01_1443.pgm,0.215
0,S01_1444.pgm,0.164
0,S01_1445.pgm,0.121
0,S01_1446.pgm,0.133
0,S01_1447.pgm,0.133
0,S01_1448.pgm,0.145
0,S01_1449.pgm,0.183
0,S01_1450.pgm,0.13
0,S01_1451.pgm,0.232
0,S01_1452.pgm,0.19
0,S01_1453.pgm,0.145
0,S01_1454.pgm,0.195
0,S01_1455.pgm,0.4
0,S01_1456.pgm,0.497
0,S01_1457.pgm,0.458
0,S01_1458.pgm,0.565
0,S01_1459.pgm,0.478
0,S01_1460.pgm,0.518
0,S01_1461.pgm,100
0,S01_1462.pgm,0.329
0,S01_1463.pgm,100
0,S01_1464.pgm,0.468
0,S01_1465.pgm,0.317
0,S01_1466.pgm,0.403
0,S01_1467.pgm,0.503
0,S01_1468.pgm,0.397
0,S01_1469.pgm,100
0,S01_1470.pgm,100
0,S01_1471.pgm,0.547
0,S01_1472.pgm,0.411
0,S01_1473.pgm,100
0,S01_1474.pgm,100
0,S01_1475.pgm,100
0,S01_1476.pgm,100
0,S01_1477.pgm,100
0,S01_1478.pgm,100
0,S01_1479.pgm,100
0,S01_1480.pgm,100
0,S01_1481.pgm,100
0,S01_1482.pgm,100
0,S01_1483.pgm,100
0,S01_1484.pgm,100
0,S01_1485.pgm,100
0,S01_1486.pgm,100
0,S01_1487.pgm,100
0,S01_1488.pgm,100
0,S01_1489.pgm,100
0,S01_1490.pgm,100
0,S01_1491.pgm,100
0,S01_1492.pgm,100
0,S01_1493.pgm,0.951
0,S01_1494.pgm,100
0,S01_1495.pgm,100
0,S01_1496.pgm,0.518
0,S01_1497.pgm,0.428
0,S01_1498.pgm,0.433
0,S01_1499.pgm,0.349
0,S01_1500.pgm,0.32
0,S01_1501.pgm,0.3
0,S01_1502.pgm,0.281
0,S01_1503.pgm,0.297
0,S01_1504.pgm,0.302
0,S01_1505.pgm,0.302
0,S01_1506.pgm,0.224
0,S01_1507.pgm,0.229
0,S01_1508.pgm,0.267
0,S01_1509.pgm,0.253
0,S01_1510.pgm,0.23
0,S01_1511.pgm,0.178
0,S01_1512.pgm,0.151
0,S01_1513.pgm,0.206
0,S01_1514.pgm,0.189
0,S01_1515.pgm,0.172
0,S01_1516.pgm,0.19
0,S01_1517.pgm,0.202
0,S01_1518.pgm,0.205
0,S01_1519.pgm,0.211
0,S01_1520.pgm,0.241
0,S01_1521.pgm,0.173
0,S01_1522.pgm,0.347
0,S01_1523.pgm,0.426
0,S01_1524.pgm,0.385
0,S01_1525.pgm,0.455
0,S01_1526.pgm,0.632
0,S01_1527.pgm,100
0,S01_1528.pgm,100
0,S01_1529.pgm,100
0,S01_1530.pgm,100
0,S01_1531.pgm,100
0,S01_1532.pgm,100
0,S01_1533.pgm,100
0,S01_1534.pgm,100
0,S01_1535.pgm,100
0,S01_1536.pgm,100
0,S01_1537.pgm,100
0,S01_1538.pgm,100
0,S01_1539.pgm,100
0,S01_1540.pgm,100
0,S01_1541.pgm,100
0,S01_1542.pgm,100
0,S01_1543.pgm,100
0,S01_1544.pgm,100
0,S01_1545.pgm,100
0,S01_1546.pgm,100
0,S01_1547.pgm,100
0,S01_1548.pgm,100
0,S01_1549.pgm,100
0,S01_1550.pgm,100
0,S01_1551.pgm,100
0,S01_1552.pgm,100
0,S01_1553.pgm,100
0,S01_1554.pgm,100
0,S01_1555.pgm,100
0,S01_1556.pgm,0.684
0,S01_1557.pgm,100
0,S01_1558.pgm,0.687
0,S01_1559.pgm,100
0,S01_1560.pgm,0.271
0,S01_1561.pgm,0.228
0,S01_1562.pgm,0.244
0,S01_1563.pgm,0.284
0,S01_1564.pgm,0.311
0,S01_1565.pgm,0.207
0,S01_1566.pgm,0.365
0,S01_1567.pgm,0.421
0,S01_1568.pgm,0.376
0,S01_1569.pgm,0.304
0,S01_1570.pgm,0.276
0,S01_1571.pgm,0.462
0,S01_1572.pgm,0.451
0,S01_1573.pgm,0.393
0,S01_1574.pgm,0.35
0,S01_1575.pgm,0.336
0,S01_1576.pgm,0.414
0,S01_1577.pgm,0.623
0,S01_1578.pgm,0.693
0,S01_1579.pgm,0.434
0,S01_1580.pgm,0.413
0,S01_1581.pgm,0.763
0,S01_1582.pgm,0.564
0,S01_1583.pgm,0.806
0,S01_1584.pgm,0.673
0,S01_1585.pgm,0.52
0,S01_1586.pgm,0.453
0,S01_1587.pgm,100
0,S01_1588.pgm,0.724
0,S01_1589.pgm,0.565
0,S01_1590.pgm,100
0,S01_1591.pgm,100
0,S01_1592.pgm,100
0,S01_1593.pgm,100
0,S01_1594.pgm,100
0,S01_1595.pgm,100
0,S01_1596.pgm,100
0,S01_1597.pgm,0.764
0,S01_1598.pgm,0.579
0,S01_1599.pgm,0.588
0,S01_1600.pgm,0.435
0,S01_1601.pgm,0.428
0,S01_1602.pgm,0.443
0,S01_1603.pgm,0.3
0,S01_1604.pgm,0.322
0,S01_1605.pgm,0.384
0,S01_1606.pgm,0.333
0,S01_1607.pgm,0.356
0,S01_1608.pgm,0.279
0,S01_1609.pgm,0.246
0,S01_1610.pgm,0.256
0,S01_1611.pgm,0.265
0,S01_1612.pgm,0.213
0,S01_1613.pgm,0.177
0,S01_1614.pgm,0.16
0,S01_1615.pgm,0.165
0,S01_1616.pgm,0.142
0,S01_1617.pgm,0.185
0,S01_1618.pgm,0.14
0,S01_1619.pgm,100
0,S01_1620.pgm,100
0,S01_1621.pgm,100
0,S01_1622.pgm,100
0,S01_1623.pgm,100
0,S01_1624.pgm,0.623
0,S01_1625.pgm,100
0,S01_1626.pgm,0.425
0,S01_1627.pgm,100
0,S01_1628.pgm,100
0,S01_1629.pgm,100
0,S01_1630.pgm,100
0,S01_1631.pgm,100
0,S01_1632.pgm,100
0,S01_1633.pgm,100
0,S01_1634.pgm,100
0,S01_1635.pgm,100
0,S01_1636.pgm,100
0,S01_1637.pgm,100
0,S01_1638.pgm,100
0,S01_1639.pgm,100
0,S01_1640.pgm,100
0,S01_1641.pgm,100
0,S01_1642.pgm,100
0,S01_1643.pgm,100
0,S01_1644.pgm,100
0,S01_1645.pgm,100
0,S01_1646.pgm,100
0,S01_1647.pgm,100
0,S01_1648.pgm,100
0,S01_1649.pgm,100
0,S01_1650.pgm,100
0,S01_1651.pgm,100
0,S01_1652.pgm,100
0,S01_1653.pgm,100
0,S01_1654.pgm,100
0,S01_1655.pgm,100
0,S01_1656.pgm,100
0,S01_1657.pgm,100
0,S01_1658.pgm,100
0,S01_1659.pgm,100
0,S01_1660.pgm,100
0,S01_1661.pgm,100
0,S01_1662.pgm,100
0,S01_1663.pgm,100
0,S01_1664.pgm,100
0,S01_1665.pgm,100
0,S01_1666.pgm,100
0,S01_1667.pgm,100
0,S01_1668.pgm,100
0,S01_1669.pgm,100
0,S01_1670.pgm,100
0,S01_1671.pgm,100
0,S01_1672.pgm,100
0,S01_1673.pgm,100
0,S01_1674.pgm,100
0,S01_1675.pgm,100
0,S01_1676.pgm,100
0,S01_1677.pgm,100
0,S01_1678.pgm,100
0,S01_1679.pgm,100
0,S01_1680.pgm,100
0,S01_1681.pgm,100
0,S01_1682.pgm,100
0,S01_1683.pgm,100
0,S01_1684.pgm,100
0,S01_1685.pgm,100
0,S01_1686.pgm,100
0,S01_1687.pgm,100
0,S01_1688.pgm,100
0,S01_1689.pgm,0.668
0,S01_1690.pgm,1.217
0,S01_1691.pgm,0.727
0,S01_1692.pgm,0.758
0,S01_1693.pgm,0.57
0,S01_1694.pgm,0.561
0,S01_1695.pgm,0.671
0,S01_1696.pgm,0.449
0,S01_1697.pgm,0.404
0,S01_1698.pgm,0.412
0,S01_1699.pgm,0.241
0,S01_1700.pgm,0.437
0,S01_1701.pgm,0.539
0,S01_1702.pgm,0.234
0,S01_1703.pgm,0.15
0,S01_1704.pgm,0.178
0,S01_1705.pgm,0.173
0,S01_1706.pgm,0.163
0,S01_1707.pgm,0.274
0,S01_1708.pgm,0.244
0,S01_1709.pgm,0.453
0,S01_1710.pgm,0.417
0,S01_1711.pgm,0.418
0,S01_1712.pgm,0.283
0,S01_1713.pgm,0.329
0,S01_1714.pgm,0.386
0,S01_1715.pgm,0.336
0,S01_1716.pgm,0.351
0,S01_1717.pgm,0.405
0,S01_1718.pgm,0.465
0,S01_1719.pgm,0.379
0,S01_1720.pgm,0.431
0,S01_1721.pgm,0.457
0,S01_1722.pgm,0.571
0,S01_1723.pgm,100
0,S01_1724.pgm,0.501
0,S01_1725.pgm,0.535
0,S01_1726.pgm,100
0,S01_1727.pgm,100
0,S01_1728.pgm,100
0,S01_1729.pgm,100
0,S01_1730.pgm,0.562
0,S01_1731.pgm,0.648
0,S01_1732.pgm,0.539
0,S01_1733.pgm,0.477
0,S01_1734.pgm,0.408
0,S01_1735.pgm,0.493
0,S01_1736.pgm,0.362
0,S01_1737.pgm,0.416
0,S01_1738.pgm,0.218
0,S01_1739.pgm,0.314
0,S01_1740.pgm,0.265
0,S01_1741.pgm,0.22
0,S01_1742.pgm,0.22
0,S01_1743.pgm,0.261
0,S01_1744.pgm,0.242
0,S01_1745.pgm,0.179
0,S01_1746.pgm,0.184
0,S01_1747.pgm,0.124
0,S01_1748.pgm,0.148
0,S01_1749.pgm,0.142
0,S01_1750.pgm,0.128
0,S01_1751.pgm,0.132
0,S01_1752.pgm,0.136
0,S01_1753.pgm,0.12
0,S01_1754.pgm,0.108
0,S01_1755.pgm,0.13
0,S01_1756.pgm,0.151
0,S01_1757.pgm,0.13
0,S01_1758.pgm,0.229
0,S01_1759.pgm,0.233
0,S01_1760.pgm,0.418
0,S01_1761.pgm,0.436
0,S01_1762.pgm,0.323
0,S01_1763.pgm,0.32
0,S01_1764.pgm,0.42
0,S01_1765.pgm,0.35
0,S01_1766.pgm,0.423
0,S01_1767.pgm,0.405
0,S01_1768.pgm,0.333
0,S01_1769.pgm,0.402
0,S01_1770.pgm,0.376
0,S01_1771.pgm,0.572
0,S01_1772.pgm,0.53
0,S01_1773.pgm,0.421
0,S01_1774.pgm,0.589
0,S01_1775.pgm,0.572
0,S01_1776.pgm,0.594
0,S01_1777.pgm,0.56
0,S01_1778.pgm,0.395
0,S01_1779.pgm,100
0,S01_1780.pgm,0.498
0,S01_1781.pgm,100
0,S01_1782.pgm,100
0,S01_1783.pgm,100
0,S01_1784.pgm,100
0,S01_1785.pgm,100
0,S01_1786.pgm,100
0,S01_1787.pgm,100
0,S01_1788.pgm,100
0,S01_1789.pgm,100
0,S01_1790.pgm,0.33
0,S01_1791.pgm,0.336
0,S01_1792.pgm,0.296
0,S01_1793.pgm,0.356
0,S01_1794.pgm,0.53
0,S01_1795.pgm,0.373
0,S01_1796.pgm,0.232
0,S01_1797.pgm,0.801
0,S01_1798.pgm,0.303
0,S01_1799.pgm,0.33
0,S01_1800.pgm,0.459
0,S01_1801.pgm,0.408
0,S01_1802.pgm,0.403
0,S01_1803.pgm,0.622
0,S01_1804.pgm,0.565
0,S01_1805.pgm,0.239
0,S01_1806.pgm,0.38
0,S01_1807.pgm,0.456
0,S01_1808.pgm,0.312
0,S01_1809.pgm,0.232
0,S01_1810.pgm,0.577
0,S01_1811.pgm,100
0,S01_1812.pgm,0.667
0,S01_1813.pgm,0.57
0,S01_1814.pgm,0.465
0,S01_1815.pgm,0.604
0,S01_1816.pgm,100
0,S01_1817.pgm,100
0,S01_1818.pgm,100
0,S01_1819.pgm,100
0,S01_1820.pgm,0.449
0,S01_1821.pgm,100
0,S01_1822.pgm,100
0,S01_1823.pgm,100
0,S01_1824.pgm,100
0,S01_1825.pgm,100
0,S01_1826.pgm,100
0,S01_1827.pgm,100
0,S01_1828.pgm,100
0,S01_1829.pgm,100
0,S01_1830.pgm,100
0,S01_1831.pgm,100
0,S01_1832.pgm,100
0,S01_1833.pgm,100
0,S01_1834.pgm,100
0,S01_1835.pgm,100
0,S01_1836.pgm,100
0,S01_1837.pgm,100
0,S01_1838.pgm,100
0,S01_1839.pgm,100
0,S01_1840.pgm,100
0,S01_1841.pgm,1.457
0,S01_1842.pgm,1.001
0,S01_1843.pgm,0.729
0,S01_1844.pgm,0.306
0,S01_1845.pgm,0.479
0,S01_1846.pgm,0.282
0,S01_1847.pgm,0.152
0,S01_1848.pgm,0.175
0,S01_1849.pgm,0.17
0,S01_1850.pgm,0.813
0,S01_1851.pgm,0.118
